date,dew,temp,press,wnd_spd,snow,rain,pollution
27-09-2012 20:00,5,18,1016,15.2,0,0,24
27-09-2012 21:00,4,17,1017,22.35,0,0,9
27-09-2012 22:00,3,16,1017,27.27,0,0,9
27-09-2012 23:00,3,17,1017,37.1,0,0,7
28-09-2012 00:00,3,16,1018,44.25,0,0,3
28-09-2012 01:00,2,16,1018,53.19,0,0,3
28-09-2012 02:00,2,16,1018,61.24,0,0,3
28-09-2012 03:00,1,16,1018,69.29,0,0,2
28-09-2012 04:00,1,16,1019,77.34,0,0,5
28-09-2012 05:00,0,15,1018,86.28,0,0,4
28-09-2012 06:00,-1,15,1019,96.11,0,0,2
28-09-2012 07:00,-3,16,1019,107.29,0,0,2
28-09-2012 08:00,-4,18,1019,118.47,0,0,4
28-09-2012 09:00,-5,19,1020,129.65,0,0,3
28-09-2012 10:00,-5,20,1020,139.48,0,0,0
28-09-2012 11:00,-7,22,1019,149.31,0,0,4
28-09-2012 12:00,-7,22,1018,160.49,0,0,4
28-09-2012 13:00,-7,23,1018,170.32,0,0,5
28-09-2012 14:00,-8,24,1017,181.5,0,0,2
28-09-2012 15:00,-10,24,1017,192.68,0,0,0
28-09-2012 16:00,-9,23,1016,204.75,0,0,1
28-09-2012 17:00,-8,23,1016,213.69,0,0,1
28-09-2012 18:00,-6,20,1017,219.5,0,0,2
28-09-2012 19:00,-5,19,1017,224.42,0,0,3
28-09-2012 20:00,-6,19,1018,231.57,0,0,5
28-09-2012 21:00,-6,18,1019,236.49,0,0,5
28-09-2012 22:00,-5,18,1019,242.3,0,0,5
28-09-2012 23:00,-4,18,1019,247.22,0,0,3
29-09-2012 00:00,-3,17,1019,252.14,0,0,2
29-09-2012 01:00,-1,14,1019,253.93,0,0,7
29-09-2012 02:00,1,13,1019,0.89,0,0,8
29-09-2012 03:00,-2,15,1019,4.92,0,0,7
29-09-2012 04:00,3,9,1019,8.05,0,0,10
29-09-2012 05:00,2,9,1019,11.18,0,0,6
29-09-2012 06:00,2,8,1019,14.31,0,0,6
29-09-2012 07:00,5,12,1020,0.89,0,0,5
29-09-2012 08:00,3,17,1020,3.13,0,0,9
29-09-2012 09:00,1,19,1020,3.13,0,0,14
29-09-2012 10:00,0,21,1020,4.02,0,0,7
29-09-2012 11:00,-1,23,1019,7.15,0,0,2
29-09-2012 12:00,-2,23,1019,11.17,0,0,5
29-09-2012 13:00,-2,23,1018,15.19,0,0,7
29-09-2012 14:00,-2,25,1016,18.32,0,0,6
29-09-2012 15:00,-2,25,1015,0.89,0,0,4
29-09-2012 16:00,-2,25,1015,1.79,0,0,5
29-09-2012 17:00,2,23,1015,1.79,0,0,5
29-09-2012 18:00,5,19,1015,0.89,0,0,12
29-09-2012 19:00,9,14,1016,1.78,0,0,21
29-09-2012 20:00,10,14,1017,2.67,0,0,30
29-09-2012 21:00,9,14,1018,3.56,0,0,62
29-09-2012 22:00,7,15,1018,3.13,0,0,53
29-09-2012 23:00,8,11,1018,0.89,0,0,48
30-09-2012 00:00,6,12,1018,3.13,0,0,21
30-09-2012 01:00,7,12,1019,1.79,0,0,4
30-09-2012 02:00,6,11,1019,3.58,0,0,2
30-09-2012 03:00,6,9,1018,3.13,0,0,1
30-09-2012 04:00,6,10,1019,1.79,0,0,19
30-09-2012 05:00,5,8,1019,3.13,0,0,22
30-09-2012 06:00,6,8,1019,8.05,0,0,17
30-09-2012 07:00,7,11,1020,11.18,0,0,29
30-09-2012 08:00,8,15,1020,14.31,0,0,12
30-09-2012 09:00,5,18,1020,17.44,0,0,17
30-09-2012 10:00,3,21,1020,19.23,0,0,11
30-09-2012 11:00,2,22,1019,22.36,0,0,8
30-09-2012 12:00,3,24,1018,0.89,0,0,11
30-09-2012 13:00,1,26,1017,1.78,0,0,9
30-09-2012 14:00,2,26,1016,2.67,0,0,6
30-09-2012 15:00,0,25,1015,1.79,0,0,4
30-09-2012 16:00,0,26,1015,1.79,0,0,3
30-09-2012 17:00,3,24,1014,3.58,0,0,4
30-09-2012 18:00,7,20,1014,5.37,0,0,8
30-09-2012 19:00,6,19,1015,7.16,0,0,25
30-09-2012 20:00,6,18,1015,8.95,0,0,32
30-09-2012 21:00,9,14,1016,0.89,0,0,29
30-09-2012 22:00,10,13,1016,1.78,0,0,29
30-09-2012 23:00,9,12,1016,0.89,0,0,28
01-10-2012 00:00,8,11,1016,0.89,0,0,41
01-10-2012 01:00,9,11,1016,0.89,0,0,60
01-10-2012 02:00,9,10,1016,1.78,0,0,65
01-10-2012 03:00,9,10,1016,0.89,0,0,64
01-10-2012 04:00,8,9,1016,1.79,0,0,59
01-10-2012 05:00,7,8,1017,4.92,0,0,31
01-10-2012 06:00,8,9,1017,6.71,0,0,23
01-10-2012 07:00,8,9,1017,8.5,0,0,28
01-10-2012 08:00,10,14,1017,10.29,0,0,25
01-10-2012 09:00,9,18,1018,13.42,0,0,22
01-10-2012 10:00,6,20,1018,1.79,0,0,26
01-10-2012 11:00,6,21,1017,0.89,0,0,23
01-10-2012 12:00,6,23,1017,1.79,0,0,25
01-10-2012 13:00,7,25,1016,3.58,0,0,32
01-10-2012 14:00,5,25,1015,1.79,0,0,37
01-10-2012 15:00,5,26,1014,1.79,0,0,37
01-10-2012 16:00,5,25,1014,4.92,0,0,42
01-10-2012 17:00,6,24,1014,8.94,0,0,51
01-10-2012 18:00,8,21,1015,10.73,0,0,59
01-10-2012 19:00,9,20,1015,12.52,0,0,72
01-10-2012 20:00,11,16,1015,13.41,0,0,92
01-10-2012 21:00,12,14,1016,0.89,0,0,104
01-10-2012 22:00,12,14,1016,0.89,0,0,104
01-10-2012 23:00,12,14,1016,0.89,0,0,108
02-10-2012 00:00,11,12,1016,0.89,0,0,97
02-10-2012 01:00,10,10,1016,1.79,0,0,100
02-10-2012 02:00,10,11,1016,0.89,0,0,108
02-10-2012 03:00,11,12,1016,1.78,0,0,115
02-10-2012 04:00,9,10,1016,0.89,0,0,103
02-10-2012 05:00,9,10,1016,4.02,0,0,79
02-10-2012 06:00,9,10,1016,5.81,0,0,70
02-10-2012 07:00,9,10,1016,0.89,0,0,63
02-10-2012 08:00,12,14,1016,0.89,0,0,72
02-10-2012 09:00,11,17,1016,1.79,0,0,87
02-10-2012 10:00,12,18,1016,0.89,0,0,142
02-10-2012 11:00,12,20,1015,1.78,0,0,140
02-10-2012 12:00,12,22,1014,2.67,0,0,145
02-10-2012 13:00,12,23,1013,1.79,0,0,145
02-10-2012 14:00,12,24,1012,3.58,0,0,164
02-10-2012 15:00,11,25,1012,6.71,0,0,169
02-10-2012 16:00,12,24,1011,9.84,0,0,162
02-10-2012 17:00,13,23,1011,11.63,0,0,165
02-10-2012 18:00,14,19,1011,12.52,0,0,181
02-10-2012 19:00,13,16,1012,0.89,0,0,202
02-10-2012 20:00,14,16,1013,0.89,0,0,244
02-10-2012 21:00,15,16,1013,0.89,0,0,248
02-10-2012 22:00,14,17,1012,0.89,0,0,274
02-10-2012 23:00,14,17,1012,1.78,0,0,289
03-10-2012 00:00,14,15,1012,2.23,0,0,269
03-10-2012 01:00,13,13,1012,3.13,0,0,259
03-10-2012 02:00,14,15,1012,0.45,0,0,259
03-10-2012 03:00,13,14,1012,1.79,0,0,0
03-10-2012 04:00,13,14,1012,0.89,0,0,252
03-10-2012 05:00,12,14,1012,1.79,0,0,235
03-10-2012 06:00,12,13,1012,4.92,0,0,24
03-10-2012 07:00,12,14,1013,8.05,0,0,16
03-10-2012 08:00,13,17,1013,12.07,0,0,13
03-10-2012 09:00,7,21,1013,15.2,0,0,11
03-10-2012 10:00,1,22,1013,21.01,0,0,10
03-10-2012 11:00,0,22,1013,29.06,0,0,9
03-10-2012 12:00,2,23,1013,34.87,0,0,10
03-10-2012 13:00,0,24,1012,40.68,0,0,8
03-10-2012 14:00,0,25,1011,44.7,0,0,9
03-10-2012 15:00,1,24,1011,3.13,0,0,12
03-10-2012 16:00,2,24,1011,4.92,0,0,9
03-10-2012 17:00,2,23,1011,0.89,0,0,10
03-10-2012 18:00,9,18,1011,1.34,0,0,15
03-10-2012 19:00,8,15,1012,2.23,0,0,20
03-10-2012 20:00,7,14,1013,1.79,0,0,16
03-10-2012 21:00,3,18,1014,5.81,0,0,17
03-10-2012 22:00,6,14,1015,7.6,0,0,10
03-10-2012 23:00,8,12,1015,0.89,0,0,8
04-10-2012 00:00,6,14,1015,1.78,0,0,9
04-10-2012 01:00,8,11,1015,2.23,0,0,10
04-10-2012 02:00,5,14,1015,4.02,0,0,8
04-10-2012 03:00,6,12,1015,0.89,0,0,8
04-10-2012 04:00,7,10,1015,0.89,0,0,7
04-10-2012 05:00,7,9,1016,0.89,0,0,11
04-10-2012 06:00,7,8,1016,1.79,0,0,11
04-10-2012 07:00,8,11,1016,1.79,0,0,13
04-10-2012 08:00,9,17,1016,0.89,0,0,13
04-10-2012 09:00,5,19,1017,1.79,0,0,13
04-10-2012 10:00,4,21,1017,4.02,0,0,13
04-10-2012 11:00,3,23,1016,9.83,0,0,10
04-10-2012 12:00,2,23,1015,17.88,0,0,8
04-10-2012 13:00,2,24,1014,23.69,0,0,11
04-10-2012 14:00,0,25,1014,28.61,0,0,12
04-10-2012 15:00,1,24,1013,33.53,0,0,13
04-10-2012 16:00,1,24,1013,4.02,0,0,13
04-10-2012 17:00,2,23,1013,4.02,0,0,19
04-10-2012 18:00,2,22,1013,3.13,0,0,19
04-10-2012 19:00,2,21,1014,4.02,0,0,16
04-10-2012 20:00,3,20,1015,7.15,0,0,19
04-10-2012 21:00,4,20,1015,3.13,0,0,16
04-10-2012 22:00,5,19,1015,3.13,0,0,16
04-10-2012 23:00,5,18,1015,6.26,0,0,19
05-10-2012 00:00,8,14,1015,0.89,0,0,27
05-10-2012 01:00,9,12,1016,1.78,0,0,37
05-10-2012 02:00,9,11,1016,2.67,0,0,20
05-10-2012 03:00,8,11,1016,0.89,0,0,17
05-10-2012 04:00,9,11,1016,0.45,0,0,16
05-10-2012 05:00,9,11,1016,0.89,0,0,19
05-10-2012 06:00,7,9,1017,4.02,0,0,17
05-10-2012 07:00,9,10,1017,7.15,0,0,27
05-10-2012 08:00,10,15,1018,10.28,0,0,24
05-10-2012 09:00,8,19,1019,13.41,0,0,30
05-10-2012 10:00,5,22,1019,15.2,0,0,19
05-10-2012 11:00,5,23,1018,18.33,0,0,23
05-10-2012 12:00,4,23,1018,3.13,0,0,18
05-10-2012 13:00,6,24,1018,3.13,0,0,14
05-10-2012 14:00,6,24,1017,1.79,0,0,16
05-10-2012 15:00,6,25,1017,3.13,0,0,16
05-10-2012 16:00,5,24,1017,6.26,0,0,23
05-10-2012 17:00,7,23,1017,9.39,0,0,43
05-10-2012 18:00,9,19,1018,11.18,0,0,48
05-10-2012 19:00,9,18,1018,12.97,0,0,68
05-10-2012 20:00,10,17,1020,14.76,0,0,90
05-10-2012 21:00,11,15,1020,0.89,0,0,126
05-10-2012 22:00,11,13,1021,1.79,0,0,151
05-10-2012 23:00,12,15,1022,0.89,0,0,161
06-10-2012 00:00,12,14,1022,1.79,0,0,189
06-10-2012 01:00,12,13,1023,0.45,0,0,196
06-10-2012 02:00,11,12,1023,1.79,0,0,193
06-10-2012 03:00,10,12,1024,3.58,0,0,173
06-10-2012 04:00,9,11,1024,4.47,0,0,171
06-10-2012 05:00,10,11,1024,5.36,0,0,147
06-10-2012 06:00,9,10,1025,7.15,0,0,95
06-10-2012 07:00,9,10,1025,10.28,0,0,77
06-10-2012 08:00,10,14,1026,13.41,0,0,68
06-10-2012 09:00,9,18,1026,16.54,0,0,61
06-10-2012 10:00,7,20,1026,18.33,0,0,43
06-10-2012 11:00,4,23,1026,0.89,0,0,28
06-10-2012 12:00,4,23,1025,1.79,0,0,36
06-10-2012 13:00,3,24,1024,1.79,0,0,28
06-10-2012 14:00,1,25,1024,2.68,0,0,29
06-10-2012 15:00,0,25,1023,3.13,0,0,28
06-10-2012 16:00,-1,24,1023,4.92,0,0,20
06-10-2012 17:00,2,23,1023,6.71,0,0,37
06-10-2012 18:00,7,18,1022,7.6,0,0,80
06-10-2012 19:00,8,20,1023,10.73,0,0,109
06-10-2012 20:00,9,20,1024,13.86,0,0,110
06-10-2012 21:00,11,14,1024,14.75,0,0,114
06-10-2012 22:00,11,14,1024,15.64,0,0,131
06-10-2012 23:00,11,13,1024,0.89,0,0,138
07-10-2012 00:00,11,12,1024,0.89,0,0,145
07-10-2012 01:00,11,12,1025,1.78,0,0,151
07-10-2012 02:00,10,11,1025,2.67,0,0,144
07-10-2012 03:00,10,11,1024,0.45,0,0,130
07-10-2012 04:00,9,10,1024,0.89,0,0,129
07-10-2012 05:00,9,10,1024,2.68,0,0,136
07-10-2012 06:00,8,9,1024,5.81,0,0,95
07-10-2012 07:00,9,10,1025,8.94,0,0,89
07-10-2012 08:00,10,13,1025,10.73,0,0,67
07-10-2012 09:00,11,16,1025,12.52,0,0,76
07-10-2012 10:00,11,17,1025,0.89,0,0,85
07-10-2012 11:00,12,19,1024,1.78,0,0,89
07-10-2012 12:00,12,21,1023,1.79,0,0,110
07-10-2012 13:00,13,23,1022,0.89,0,0,137
07-10-2012 14:00,11,23,1021,3.13,0,0,167
07-10-2012 15:00,12,24,1021,1.79,0,0,147
07-10-2012 16:00,12,23,1021,1.79,0,0,108
07-10-2012 17:00,11,21,1020,2.68,0,0,104
07-10-2012 18:00,11,20,1020,4.47,0,0,112
07-10-2012 19:00,12,19,1021,0.89,0,0,122
07-10-2012 20:00,13,18,1021,0.89,0,0,149
07-10-2012 21:00,13,16,1021,1.78,0,0,170
07-10-2012 22:00,13,15,1021,0.89,0,0,176
07-10-2012 23:00,12,14,1021,0.89,0,0,189
08-10-2012 00:00,13,14,1021,1.79,0,0,189
08-10-2012 01:00,12,14,1021,1.79,0,0,194
08-10-2012 02:00,11,12,1021,2.68,0,0,207
08-10-2012 03:00,11,11,1020,0.89,0,0,220
08-10-2012 04:00,11,11,1020,1.78,0,0,259
08-10-2012 05:00,10,10,1020,1.79,0,0,262
08-10-2012 06:00,11,11,1021,2.68,0,0,235
08-10-2012 07:00,11,11,1021,0.45,0,0,215
08-10-2012 08:00,13,13,1021,1.34,0,0,206
08-10-2012 09:00,13,16,1021,2.23,0,0,206
08-10-2012 10:00,13,18,1021,3.12,0,0,203
08-10-2012 11:00,13,19,1020,4.01,0,0,209
08-10-2012 12:00,13,21,1019,4.9,0,0,220
08-10-2012 13:00,14,22,1018,1.79,0,0,237
08-10-2012 14:00,13,22,1017,3.58,0,0,264
08-10-2012 15:00,13,23,1016,5.37,0,0,263
08-10-2012 16:00,12,23,1016,9.39,0,0,227
08-10-2012 17:00,13,22,1016,11.18,0,0,235
08-10-2012 18:00,13,20,1016,12.97,0,0,276
08-10-2012 19:00,14,17,1016,13.86,0,0,308
08-10-2012 20:00,14,16,1016,0.89,0,0,338
08-10-2012 21:00,14,16,1016,1.78,0,0,343
08-10-2012 22:00,14,16,1016,0.89,0,0,347
08-10-2012 23:00,14,16,1015,1.79,0,0,398
09-10-2012 00:00,14,17,1015,2.68,0,0,446
09-10-2012 01:00,14,17,1014,5.81,0,0,436
09-10-2012 02:00,14,17,1014,0.89,0,0,407
09-10-2012 03:00,15,17,1014,4.02,0,1,390
09-10-2012 04:00,14,17,1014,11.17,0,2,331
09-10-2012 05:00,14,15,1013,0.89,0,3,239
09-10-2012 06:00,14,15,1013,1.78,0,0,161
09-10-2012 07:00,14,15,1013,2.67,0,0,145
09-10-2012 08:00,14,17,1013,3.13,0,0,160
09-10-2012 09:00,14,19,1013,7.15,0,0,128
09-10-2012 10:00,10,21,1013,12.96,0,0,25
09-10-2012 11:00,6,22,1013,20.11,0,0,14
09-10-2012 12:00,4,22,1013,31.29,0,0,9
09-10-2012 13:00,2,23,1013,43.36,0,0,11
09-10-2012 14:00,2,23,1013,53.19,0,0,11
09-10-2012 15:00,0,21,1013,65.26,0,0,9
09-10-2012 16:00,-3,21,1014,76.44,0,0,11
09-10-2012 17:00,-3,20,1015,89.4,0,0,9
09-10-2012 18:00,-3,18,1016,99.23,0,0,6
09-10-2012 19:00,-1,18,1017,110.41,0,0,10
09-10-2012 20:00,0,17,1018,118.46,0,0,10
09-10-2012 21:00,1,16,1019,125.61,0,0,8
09-10-2012 22:00,0,15,1020,132.76,0,0,8
09-10-2012 23:00,0,15,1020,138.57,0,0,5
10-10-2012 00:00,-1,15,1020,144.38,0,0,2
10-10-2012 01:00,-1,14,1021,149.3,0,0,9
10-10-2012 02:00,0,13,1021,154.22,0,0,7
10-10-2012 03:00,0,13,1021,159.14,0,0,9
10-10-2012 04:00,-1,12,1021,0.89,0,0,7
10-10-2012 05:00,2,8,1022,1.78,0,0,12
10-10-2012 06:00,2,7,1022,2.67,0,0,12
10-10-2012 07:00,4,9,1022,3.12,0,0,9
10-10-2012 08:00,2,14,1023,1.79,0,0,26
10-10-2012 09:00,2,15,1023,3.58,0,0,20
10-10-2012 10:00,0,18,1023,5.37,0,0,12
10-10-2012 11:00,-1,19,1022,8.5,0,0,14
10-10-2012 12:00,-3,21,1021,10.29,0,0,10
10-10-2012 13:00,-4,21,1020,15.21,0,0,8
10-10-2012 14:00,-5,21,1018,20.13,0,0,5
10-10-2012 15:00,-6,21,1018,25.05,0,0,5
10-10-2012 16:00,-6,21,1018,29.97,0,0,5
10-10-2012 17:00,-6,20,1017,33.99,0,0,10
10-10-2012 18:00,1,16,1018,0.89,0,0,15
10-10-2012 19:00,-1,18,1018,4.02,0,0,19
10-10-2012 20:00,-1,17,1018,7.15,0,0,26
10-10-2012 21:00,-1,15,1018,11.17,0,0,43
10-10-2012 22:00,-2,16,1019,14.3,0,0,51
10-10-2012 23:00,5,9,1019,0.89,0,0,63
11-10-2012 00:00,6,9,1019,0.89,0,0,80
11-10-2012 01:00,5,8,1019,1.78,0,0,111
11-10-2012 02:00,5,7,1018,0.89,0,0,134
11-10-2012 03:00,5,7,1018,1.78,0,0,133
11-10-2012 04:00,4,5,1018,2.67,0,0,103
11-10-2012 05:00,4,5,1018,0.89,0,0,98
11-10-2012 06:00,4,5,1018,1.79,0,0,84
11-10-2012 07:00,5,6,1019,2.68,0,0,73
11-10-2012 08:00,6,9,1019,0.89,0,0,82
11-10-2012 09:00,6,11,1019,1.79,0,0,90
11-10-2012 10:00,6,14,1018,3.58,0,0,114
11-10-2012 11:00,5,16,1017,6.71,0,0,194
11-10-2012 12:00,4,19,1016,9.84,0,0,185
11-10-2012 13:00,1,21,1015,16.99,0,0,139
11-10-2012 14:00,1,22,1013,24.14,0,0,130
11-10-2012 15:00,2,22,1013,28.16,0,0,131
11-10-2012 16:00,2,21,1013,32.18,0,0,113
11-10-2012 17:00,2,19,1013,33.97,0,0,121
11-10-2012 18:00,7,15,1013,34.86,0,0,118
11-10-2012 19:00,8,14,1013,0.89,0,0,131
11-10-2012 20:00,8,13,1013,1.78,0,0,158
11-10-2012 21:00,7,13,1013,0.89,0,0,168
11-10-2012 22:00,7,12,1013,0.89,0,0,176
11-10-2012 23:00,6,11,1014,1.79,0,0,191
12-10-2012 00:00,6,11,1014,0.89,0,0,177
12-10-2012 01:00,6,11,1014,1.78,0,0,146
12-10-2012 02:00,6,11,1014,2.67,0,0,143
12-10-2012 03:00,6,11,1014,3.56,0,0,134
12-10-2012 04:00,6,11,1014,4.45,0,0,177
12-10-2012 05:00,6,11,1014,5.34,0,0,182
12-10-2012 06:00,6,11,1014,6.23,0,0,173
12-10-2012 07:00,6,11,1014,7.12,0,0,145
12-10-2012 08:00,6,11,1014,8.01,0,0,125
12-10-2012 09:00,6,11,1014,8.9,0,0,123
12-10-2012 10:00,6,11,1014,9.79,0,0,146
12-10-2012 11:00,6,11,1014,10.68,0,0,152
12-10-2012 12:00,6,11,1014,11.57,0,0,137
12-10-2012 13:00,6,11,1014,12.46,0,0,132
12-10-2012 14:00,6,11,1014,13.35,0,0,143
12-10-2012 15:00,6,11,1014,14.24,0,0,143
12-10-2012 16:00,6,11,1014,15.13,0,0,149
12-10-2012 17:00,6,11,1014,16.02,0,0,156
12-10-2012 18:00,6,11,1014,16.91,0,0,172
12-10-2012 19:00,6,11,1014,17.8,0,0,194
12-10-2012 20:00,6,11,1014,18.69,0,0,214
12-10-2012 21:00,6,11,1014,19.58,0,0,243
12-10-2012 22:00,6,11,1014,20.47,0,0,248
12-10-2012 23:00,6,11,1014,21.36,0,0,269
13-10-2012 00:00,6,11,1014,22.25,0,0,256
13-10-2012 01:00,6,11,1014,23.14,0,0,220
13-10-2012 02:00,6,11,1014,24.03,0,0,167
13-10-2012 03:00,6,11,1014,24.92,0,0,30
13-10-2012 04:00,6,11,1014,25.81,0,0,10
13-10-2012 05:00,6,11,1014,26.7,0,0,7
13-10-2012 06:00,6,11,1014,27.59,0,0,8
13-10-2012 07:00,6,11,1014,28.48,0,0,9
13-10-2012 08:00,6,11,1014,29.37,0,0,10
13-10-2012 09:00,6,11,1014,30.26,0,0,9
13-10-2012 10:00,6,11,1014,31.15,0,0,10
13-10-2012 11:00,6,11,1014,32.04,0,0,8
13-10-2012 12:00,6,11,1014,32.93,0,0,11
13-10-2012 13:00,6,11,1014,33.82,0,0,8
13-10-2012 14:00,6,11,1014,34.71,0,0,6
13-10-2012 15:00,6,11,1014,35.6,0,0,17
13-10-2012 16:00,6,11,1014,36.49,0,0,11
13-10-2012 17:00,6,11,1014,37.38,0,0,9
13-10-2012 18:00,6,11,1014,38.27,0,0,11
13-10-2012 19:00,6,11,1014,39.16,0,0,13
13-10-2012 20:00,6,11,1014,40.05,0,0,51
13-10-2012 21:00,6,11,1014,40.94,0,0,59
13-10-2012 22:00,6,11,1014,41.83,0,0,55
13-10-2012 23:00,7,11,1017,42.72,0,0,45
14-10-2012 00:00,7,14,1020,43.61,0,0,58
14-10-2012 01:00,7,14,1020,44.5,0,0,62
14-10-2012 02:00,7,14,1020,45.39,0,0,41
14-10-2012 03:00,7,14,1020,46.28,0,0,35
14-10-2012 04:00,7,14,1020,47.17,0,0,29
14-10-2012 05:00,7,14,1020,48.06,0,0,21
14-10-2012 06:00,7,14,1020,48.95,0,0,24
14-10-2012 07:00,7,14,1020,49.84,0,0,21
14-10-2012 08:00,7,14,1020,50.73,0,0,9
14-10-2012 09:00,7,14,1020,51.62,0,0,11
14-10-2012 10:00,7,14,1020,52.51,0,0,18
14-10-2012 11:00,7,14,1020,53.4,0,0,14
14-10-2012 12:00,7,14,1020,54.29,0,0,13
14-10-2012 13:00,7,14,1020,55.18,0,0,22
14-10-2012 14:00,7,14,1020,56.07,0,0,34
14-10-2012 15:00,7,14,1020,56.96,0,0,33
14-10-2012 16:00,7,14,1020,57.85,0,0,29
14-10-2012 17:00,7,14,1020,58.74,0,0,32
14-10-2012 18:00,7,14,1020,59.63,0,0,34
14-10-2012 19:00,7,14,1020,60.52,0,0,56
14-10-2012 20:00,7,14,1020,61.41,0,0,77
14-10-2012 21:00,7,14,1020,62.3,0,0,93
14-10-2012 22:00,7,14,1020,63.19,0,0,105
14-10-2012 23:00,7,14,1020,64.08,0,0,109
15-10-2012 00:00,7,14,1020,64.97,0,0,123
15-10-2012 01:00,7,14,1020,65.86,0,0,122
15-10-2012 02:00,7,14,1020,66.75,0,0,131
15-10-2012 03:00,7,14,1020,67.64,0,0,133
15-10-2012 04:00,7,14,1020,68.53,0,0,123
15-10-2012 05:00,7,14,1020,69.42,0,0,99
15-10-2012 06:00,7,14,1020,70.31,0,0,98
15-10-2012 07:00,7,14,1020,71.2,0,0,82
15-10-2012 08:00,7,14,1020,72.09,0,0,79
15-10-2012 09:00,7,14,1020,72.98,0,0,77
15-10-2012 10:00,7,14,1020,73.87,0,0,80
15-10-2012 11:00,7,14,1020,74.76,0,0,87
15-10-2012 12:00,7,14,1020,75.65,0,0,88
15-10-2012 13:00,7,14,1020,76.54,0,0,98
15-10-2012 14:00,7,14,1020,77.43,0,0,97
15-10-2012 15:00,7,14,1020,78.32,0,0,102
15-10-2012 16:00,7,14,1020,79.21,0,0,103
15-10-2012 17:00,7,14,1020,80.1,0,0,101
15-10-2012 18:00,7,14,1020,80.99,0,0,99
15-10-2012 19:00,7,14,1020,81.88,0,0,116
15-10-2012 20:00,7,14,1020,82.77,0,0,113
15-10-2012 21:00,7,14,1020,83.66,0,0,113
15-10-2012 22:00,7,14,1020,84.55,0,0,111
15-10-2012 23:00,7,13,1020,85.44,0,0,99
16-10-2012 00:00,9,12,1019,1.79,0,1,96
16-10-2012 01:00,10,12,1019,0.89,0,2,95
16-10-2012 02:00,11,12,1018,1.79,0,0,91
16-10-2012 03:00,11,12,1017,0.89,0,1,94
16-10-2012 04:00,11,13,1016,1.34,0,2,88
16-10-2012 05:00,12,12,1016,2.23,0,3,89
16-10-2012 06:00,11,12,1016,1.79,0,4,83
16-10-2012 07:00,12,12,1016,2.68,0,5,71
16-10-2012 08:00,12,13,1017,7.6,0,6,77
16-10-2012 09:00,10,13,1018,13.41,0,7,58
16-10-2012 10:00,8,12,1018,19.22,0,8,19
16-10-2012 11:00,7,12,1017,24.14,0,9,14
16-10-2012 12:00,4,15,1017,32.19,0,0,0
16-10-2012 13:00,1,17,1016,40.24,0,0,25
16-10-2012 14:00,-1,17,1016,51.42,0,0,12
16-10-2012 15:00,-2,17,1016,59.47,0,0,7
16-10-2012 16:00,-3,17,1017,66.62,0,0,7
16-10-2012 17:00,-7,15,1019,77.8,0,0,7
16-10-2012 18:00,-7,13,1020,85.85,0,0,9
16-10-2012 19:00,-7,12,1022,93.9,0,0,11
16-10-2012 20:00,-7,11,1023,99.71,0,0,14
16-10-2012 21:00,-5,7,1024,103.73,0,0,11
16-10-2012 22:00,-5,7,1024,108.65,0,0,8
16-10-2012 23:00,-6,7,1024,113.57,0,0,6
17-10-2012 00:00,-6,7,1024,117.59,0,0,7
17-10-2012 01:00,-4,6,1024,0.89,0,0,8
17-10-2012 02:00,-2,4,1024,1.78,0,0,6
17-10-2012 03:00,0,2,1023,2.67,0,0,4
17-10-2012 04:00,0,2,1022,3.56,0,0,5
17-10-2012 05:00,0,2,1022,4.45,0,0,6
17-10-2012 06:00,0,1,1021,5.34,0,0,13
17-10-2012 07:00,-1,2,1021,6.23,0,0,15
17-10-2012 08:00,-3,9,1022,1.79,0,0,17
17-10-2012 09:00,-5,12,1021,4.92,0,0,22
17-10-2012 10:00,-9,14,1021,4.92,0,0,23
17-10-2012 11:00,-10,16,1020,7.15,0,0,16
17-10-2012 12:00,-12,17,1019,16.98,0,0,16
17-10-2012 13:00,-11,17,1018,28.16,0,0,17
17-10-2012 14:00,-12,18,1017,36.21,0,0,11
17-10-2012 15:00,-12,18,1017,45.15,0,0,14
17-10-2012 16:00,-11,18,1017,54.09,0,0,13
17-10-2012 17:00,-8,17,1016,4.02,0,0,19
17-10-2012 18:00,-7,15,1016,8.94,0,0,29
17-10-2012 19:00,-7,15,1017,12.96,0,0,45
17-10-2012 20:00,-6,15,1017,16.98,0,0,55
17-10-2012 21:00,-5,13,1017,20.11,0,0,55
17-10-2012 22:00,1,6,1017,0.89,0,0,59
17-10-2012 23:00,2,6,1017,1.78,0,0,70
18-10-2012 00:00,2,4,1017,2.67,0,0,82
18-10-2012 01:00,2,4,1017,3.56,0,0,85
18-10-2012 02:00,2,3,1017,1.79,0,0,90
18-10-2012 03:00,2,3,1017,0.45,0,0,82
18-10-2012 04:00,2,3,1017,0.9,0,0,90
18-10-2012 05:00,1,2,1017,1.79,0,0,90
18-10-2012 06:00,1,2,1018,2.68,0,0,71
18-10-2012 07:00,2,4,1019,4.47,0,0,56
18-10-2012 08:00,4,7,1019,8.49,0,0,34
18-10-2012 09:00,2,11,1019,11.62,0,0,38
18-10-2012 10:00,0,14,1019,3.13,0,0,47
18-10-2012 11:00,-1,18,1019,1.79,0,0,46
